application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,property_ownership_status,applicant_age,gender,loan_status
73bd7540-4f2b-452d-b0c2-74e8f2319b27,CUST103664,2025-01-10,Personal Loan,100000.0,60,10.88,Home Renovation,Business Owner,79800.0,720,Owned,48,Other,Approved
78081dd0-fa8b-47e5-b818-7f502ffe99a6,CUST109894,2023-07-17,Education Loan,650000.0,360,7.0,Debt Consolidation,Student,46600.0,625,Jointly Owned,59,Male,Declined
906fb4ce-2696-48a3-bcff-a0cc8acb6103,CUST116682,2024-09-19,Business Loan,465000.0,120,10.09,Medical Emergency,Salaried,24300.0,625,Owned,40,Male,Declined
27c28d42-9906-4386-a6ce-c2e07e93c956,CUST111668,2023-09-10,Personal Loan,254000.0,240,7.8,Business Expansion,Self-Employed,47600.0,734,Owned,26,Female,Approved
43735770-3a9c-429a-8210-5af56f157fd7,CUST112124,2025-06-01,Personal Loan,125000.0,24,12.5,Business Expansion,Student,72500.0,674,Owned,34,Female,Approved
fc0dbbb1-0697-4142-a6df-cee886c5ba7c,CUST118643,2025-05-17,Personal Loan,983000.0,120,14.09,Wedding,Student,55500.0,708,Owned,54,Female,Approved
f5e1770f-8b24-406e-afc5-ed5877e28010,CUST104963,2023-10-16,Personal Loan,224000.0,240,7.0,Home Renovation,Student,57700.0,687,Jointly Owned,22,Female,Approved
49304a1e-fc5d-4b77-bcb0-88e7619981e2,CUST115481,2023-06-27,Education Loan,452000.0,12,13.28,Education,Student,43300.0,741,Owned,42,Male,Approved
8a388d0b-69ff-4cb3-8a79-e93212f558e5,CUST117827,2024-10-18,Personal Loan,635000.0,36,11.03,Debt Consolidation,Unemployed,68200.0,621,Jointly Owned,38,Female,Declined
6c36f1d8-7711-4768-8a81-ea34ccf12248,CUST108204,2023-02-05,Car Loan,598000.0,360,8.9,Wedding,Self-Employed,40000.0,701,Owned,21,Male,Approved
4f631e59-0ba6-4579-a62a-abbe0db5820c,CUST116797,2023-03-22,Business Loan,296000.0,360,11.45,Education,Student,37500.0,715,Rented,55,Other,Approved
bb2877d7-dbc6-4aaf-a0b0-76d5ba96c7cf,CUST118551,2025-05-03,Personal Loan,209000.0,240,8.66,Vehicle Purchase,Unemployed,49800.0,688,Rented,42,Other,Approved
f5b96dad-3b83-4fc2-b622-3c2c6b948923,CUST101304,2022-07-01,Business Loan,100000.0,60,7.0,Vehicle Purchase,Retired,63400.0,710,Jointly Owned,35,Male,Approved
a1775b4f-9199-4870-9674-e23e60f0ea2a,CUST108026,2024-11-18,Education Loan,641000.0,24,12.24,Vehicle Purchase,Unemployed,21500.0,750,Owned,30,Female,Approved
a5f3063f-9b53-4129-81ca-1f0950e1abc1,CUST112907,2023-05-04,Education Loan,886000.0,240,10.52,Home Renovation,Self-Employed,19700.0,712,Rented,59,Male,Approved
b0de18e0-eac3-4e70-8525-6c20da5bd6e4,CUST104239,2024-08-23,Education Loan,339000.0,12,9.31,Medical Emergency,Unemployed,48000.0,710,Rented,27,Other,Approved
9613e2f3-35fc-440e-9907-7e17919321f3,CUST116656,2023-04-02,Education Loan,782000.0,240,12.55,Debt Consolidation,Retired,34800.0,633,Rented,63,Other,Declined
84443eda-15a9-48ae-b634-e8fa2a7144a6,CUST112254,2025-05-03,Home Loan,983000.0,60,10.41,Debt Consolidation,Salaried,10000.0,706,Owned,47,Female,Approved
0cad8dba-5286-420f-9755-521654878a15,CUST106231,2024-07-29,Business Loan,391000.0,24,12.91,Education,Retired,40900.0,705,Jointly Owned,35,Other,Approved
72fd2c83-1940-48b0-811b-358f3c39a90d,CUST108460,2023-05-27,Business Loan,750000.0,240,7.69,Vehicle Purchase,Unemployed,31200.0,613,Rented,23,Other,Declined
21d60dab-ac6b-4525-9719-9dba54b85f68,CUST100771,2025-03-07,Education Loan,264000.0,120,12.16,Debt Consolidation,Salaried,35900.0,687,Rented,65,Other,Approved
545014db-f26f-42e8-b695-03e31f74952b,CUST119786,2024-11-17,Business Loan,582000.0,36,13.09,Wedding,Salaried,80700.0,735,Jointly Owned,50,Male,Approved
893c4e45-41e5-48ad-9994-b72960bb05c9,CUST111917,2024-09-30,Personal Loan,100000.0,12,11.16,Debt Consolidation,Unemployed,71000.0,760,Owned,62,Female,Approved
56928d16-b6ce-4866-a848-260836ee92ca,CUST111608,2025-01-20,Car Loan,702000.0,240,11.34,Medical Emergency,Business Owner,18000.0,611,Owned,61,Female,Declined
6173b7d2-f746-45d4-a94e-ca7f2548534c,CUST107827,2022-09-18,Car Loan,381000.0,60,8.4,Wedding,Unemployed,44500.0,732,Owned,50,Female,Approved
b88f0c8d-d9e9-44cf-ae60-e00f09f28435,CUST114342,2025-05-22,Business Loan,534000.0,120,11.13,Wedding,Business Owner,62300.0,671,Owned,25,Female,Approved
c6f6f3f5-5f42-4cbe-b520-233882a80f8b,CUST112277,2024-10-02,Business Loan,303000.0,12,13.65,Education,Unemployed,56700.0,702,Owned,55,Other,Approved
ffba8c20-3148-4984-b4b9-7ded050063f9,CUST108265,2024-03-03,Education Loan,634000.0,36,12.14,Home Renovation,Salaried,45100.0,679,Rented,31,Female,Approved
dc875eff-c154-42ae-8bc9-e733b9e47e48,CUST105477,2025-02-22,Home Loan,511000.0,24,9.28,Business Expansion,Business Owner,49500.0,734,Jointly Owned,30,Female,Approved
2a4a4742-b3a7-45bc-a45d-bf4ab99e5937,CUST114823,2022-10-09,Car Loan,509000.0,120,11.21,Vehicle Purchase,Retired,62000.0,735,Rented,46,Female,Approved
bcdb2a90-c3c1-4d2c-bb26-e7b64c681a17,CUST107970,2024-06-06,Education Loan,879000.0,12,12.42,Home Renovation,Salaried,89900.0,746,Owned,26,Other,Approved
a99fe264-3eb9-4ef7-8336-c6858c9dc46a,CUST109803,2023-10-01,Business Loan,768000.0,240,8.74,Vehicle Purchase,Student,24600.0,660,Rented,61,Female,Approved
aed19e80-0d06-437c-a792-7cd10d804871,CUST114512,2023-05-19,Car Loan,705000.0,60,10.81,Debt Consolidation,Retired,26400.0,657,Rented,61,Male,Approved
a9807431-2bab-44d9-938c-1c8c2657baa0,CUST109023,2022-09-19,Education Loan,435000.0,36,7.22,Debt Consolidation,Business Owner,72000.0,691,Jointly Owned,52,Male,Approved
34d97990-bbc6-4641-a1fe-efb7ecf2e65f,CUST105029,2023-08-02,Business Loan,470000.0,360,7.15,Education,Salaried,50400.0,632,Jointly Owned,27,Female,Declined
ffc774b2-eb51-4499-800a-ca5a492446e0,CUST116461,2022-08-20,Education Loan,250000.0,240,11.43,Debt Consolidation,Student,73300.0,620,Rented,54,Other,Fraudulent - Undetected
eb9c2e35-0ba6-4d0a-adf7-e76bb27f7c70,CUST117290,2025-03-30,Business Loan,240000.0,360,8.63,Business Expansion,Business Owner,93100.0,789,Jointly Owned,39,Male,Approved
2bd07375-cfda-496b-998c-a1f7d74f3207,CUST113118,2022-06-06,Business Loan,347000.0,36,8.6,Wedding,Retired,10000.0,706,Rented,37,Male,Approved
0b97c5c8-4764-419b-abd6-fccc6db82c3d,CUST117745,2023-01-13,Car Loan,415000.0,24,10.24,Education,Business Owner,24100.0,653,Rented,54,Female,Approved
3b8806a2-2207-4760-8632-a085f21adbcc,CUST103829,2023-09-02,Car Loan,426000.0,240,12.98,Debt Consolidation,Self-Employed,62000.0,617,Rented,33,Other,Declined
900697bd-aa9f-4314-bad4-d162745111e5,CUST102224,2023-01-17,Education Loan,100000.0,120,12.23,Home Renovation,Student,33800.0,640,Jointly Owned,42,Female,Declined
820015b3-8781-4715-8add-8c54dbf23d88,CUST108490,2023-07-25,Education Loan,373000.0,360,7.98,Vehicle Purchase,Unemployed,81700.0,659,Jointly Owned,55,Male,Approved
06e98acd-0ec7-4e36-bbd5-c3cbd56c2013,CUST106642,2024-06-05,Personal Loan,341000.0,120,8.04,Debt Consolidation,Business Owner,28700.0,749,Rented,31,Other,Approved
a8e676d7-4ab4-4c5e-a453-1bde6ddac6b1,CUST115861,2024-03-15,Education Loan,324000.0,240,9.51,Home Renovation,Salaried,87200.0,750,Rented,37,Female,Approved
79174baf-05fe-4a32-8500-05adc6416f19,CUST107283,2024-04-10,Business Loan,572000.0,36,7.0,Wedding,Business Owner,49000.0,769,Rented,47,Other,Approved
91ab64a6-dcb6-4b63-8289-9bb6781f51b6,CUST102753,2022-08-08,Home Loan,440000.0,360,12.44,Debt Consolidation,Business Owner,46200.0,639,Owned,27,Female,Declined
6a01f5db-5f38-4f44-a1e7-35a31b9f03f0,CUST103078,2023-04-24,Car Loan,375000.0,240,8.11,Education,Student,55900.0,633,Rented,35,Male,Declined
edd4f7e5-4a68-4486-9bdc-e0998e103020,CUST111125,2022-10-18,Business Loan,281000.0,360,10.9,Vehicle Purchase,Unemployed,72500.0,641,Rented,39,Female,Declined
b880dd7b-e08c-41c2-9fb8-e30ebd8159dc,CUST101321,2023-07-09,Personal Loan,976000.0,120,8.23,Debt Consolidation,Retired,63200.0,722,Rented,22,Female,Approved
a9701ef2-cdee-41de-b697-a9acbfc7d1f7,CUST113307,2022-06-14,Business Loan,509000.0,120,14.49,Vehicle Purchase,Student,10000.0,784,Rented,26,Female,Approved
ee3bf15c-4131-4069-bc5c-235d5e2c8ae4,CUST111200,2024-06-28,Car Loan,901000.0,120,10.01,Debt Consolidation,Self-Employed,72700.0,742,Rented,47,Male,Approved
33005ecd-5ce7-4c35-8820-dcc0ac8117cf,CUST116919,2023-09-22,Home Loan,798000.0,36,10.33,Business Expansion,Unemployed,57800.0,651,Rented,65,Other,Approved
cdba35f6-02a6-48ea-b6bb-b6e4bf6cdb60,CUST119565,2024-10-01,Business Loan,853000.0,12,14.62,Medical Emergency,Business Owner,78300.0,659,Rented,41,Other,Approved
8cae1e2c-7dc1-4afb-afd2-2a6e9b32008d,CUST104481,2023-10-22,Education Loan,692000.0,60,11.55,Vehicle Purchase,Business Owner,57100.0,649,Jointly Owned,25,Male,Declined
b4f8d7cd-6ff2-4269-b535-0b05698208b5,CUST105086,2025-05-11,Home Loan,501000.0,240,9.74,Medical Emergency,Student,49600.0,693,Rented,41,Other,Approved
fed69e53-857a-4274-92c3-154f1c2576ff,CUST113600,2023-09-11,Car Loan,728000.0,36,11.43,Business Expansion,Unemployed,27700.0,719,Jointly Owned,44,Other,Approved
fa849ae4-934c-4ee8-b7bc-c39930f19fcc,CUST104388,2024-09-27,Business Loan,100000.0,360,7.0,Education,Retired,53600.0,645,Owned,59,Male,Declined
b2ca5305-4c62-48d0-bdbd-fbd940bd1a8c,CUST116287,2024-11-17,Business Loan,601000.0,24,10.7,Education,Unemployed,37100.0,697,Jointly Owned,38,Male,Approved
8b9c5725-71bd-4197-907a-d9a766e90ce2,CUST107468,2024-09-01,Business Loan,631000.0,24,8.98,Medical Emergency,Retired,39500.0,711,Owned,36,Male,Approved
2a383d64-c50c-471c-a812-2b11964d7c4b,CUST104805,2024-01-14,Business Loan,100000.0,12,8.43,Medical Emergency,Self-Employed,10100.0,658,Rented,46,Male,Approved
fae25b6a-1a42-45bc-8d81-3b50935fdebd,CUST104183,2023-12-06,Home Loan,490000.0,60,13.34,Debt Consolidation,Unemployed,35400.0,751,Owned,36,Male,Approved
e74d65a9-82bd-4aa9-8692-e9889f70d7b9,CUST105672,2024-11-27,Home Loan,381000.0,240,8.65,Education,Retired,34000.0,740,Rented,61,Other,Approved
632cfd70-86fb-424b-8d5a-d4216dc61374,CUST102471,2022-08-30,Home Loan,263000.0,120,11.15,Medical Emergency,Retired,109100.0,794,Jointly Owned,57,Other,Approved
7989dcc4-10c8-4f35-89d2-b57b4b4c694b,CUST102321,2023-10-08,Education Loan,425000.0,240,12.71,Wedding,Self-Employed,69500.0,721,Jointly Owned,63,Female,Approved
242f022b-ede2-4ee8-9852-517b09f23594,CUST108439,2022-07-05,Business Loan,598000.0,60,13.76,Home Renovation,Retired,62800.0,737,Rented,38,Female,Approved
bb7fbd27-4c03-4c69-8c22-51a3fd15528c,CUST114630,2024-12-28,Personal Loan,628000.0,360,8.61,Business Expansion,Self-Employed,32500.0,661,Rented,56,Male,Approved
7ff8b01e-c40c-427b-894d-7c8b06644479,CUST103346,2022-06-30,Personal Loan,924000.0,120,9.44,Debt Consolidation,Business Owner,42900.0,707,Rented,62,Male,Approved
26eca7fc-9597-4ff5-ab72-6ef4106a8dd5,CUST111997,2022-11-05,Home Loan,100000.0,240,11.34,Business Expansion,Unemployed,71000.0,725,Jointly Owned,47,Female,Approved
f67290cd-b7f4-4150-8fec-5600dfd6e69b,CUST111328,2022-09-03,Business Loan,791000.0,60,7.62,Medical Emergency,Salaried,30100.0,740,Rented,64,Male,Approved
1647f53a-ffe5-49aa-8e87-e80f3f8a8038,CUST109141,2023-09-04,Home Loan,202000.0,120,11.58,Debt Consolidation,Retired,45600.0,643,Owned,32,Female,Declined
d7dedb78-ea3d-4d14-990a-6b35016c4d39,CUST117534,2024-07-23,Personal Loan,299000.0,360,9.64,Business Expansion,Retired,22900.0,656,Rented,56,Female,Approved
fb7e80a0-831a-40ab-9620-b9007132a948,CUST100154,2024-03-09,Personal Loan,540000.0,120,12.14,Business Expansion,Self-Employed,57300.0,738,Rented,28,Female,Approved
c0757f83-95a6-449b-8e8b-be004a3336a1,CUST111541,2022-12-21,Personal Loan,664000.0,120,10.25,Debt Consolidation,Salaried,77800.0,693,Owned,26,Male,Approved
83ac7eee-3adf-4a5a-ab96-2adfcb0a735e,CUST113410,2024-11-28,Education Loan,499000.0,240,12.04,Education,Salaried,31300.0,616,Jointly Owned,35,Other,Declined
a512c442-2152-4182-8334-6fb7fa6cbfce,CUST103480,2023-11-20,Business Loan,387000.0,24,8.76,Wedding,Retired,42400.0,752,Rented,31,Other,Approved
2a36fa6b-e918-4dfe-a07a-d549bcf15e3c,CUST109679,2024-04-24,Education Loan,480000.0,240,13.82,Home Renovation,Salaried,49800.0,685,Jointly Owned,48,Other,Approved
000421f2-46b1-4456-8d4f-6425f35e6adc,CUST108502,2023-04-19,Business Loan,488000.0,240,10.0,Wedding,Salaried,97400.0,769,Owned,59,Female,Approved
94e2c4e9-f7ac-4ad2-8ab7-70617f244651,CUST102393,2024-09-21,Business Loan,653000.0,36,9.52,Vehicle Purchase,Self-Employed,33700.0,732,Rented,51,Other,Approved
66e32763-3290-45ff-b8ec-a21849d9e8b3,CUST100905,2023-10-08,Business Loan,218000.0,360,16.18,Business Expansion,Self-Employed,51200.0,671,Rented,27,Male,Approved
63a41c4f-3a69-4f72-b8da-ee5bb76ef7a2,CUST107808,2024-09-22,Business Loan,389000.0,240,11.02,Debt Consolidation,Retired,91000.0,675,Jointly Owned,61,Female,Approved
3ad0ccd6-c831-4dd1-ae04-35c9a126fe8e,CUST110444,2025-04-09,Business Loan,906000.0,36,8.85,Business Expansion,Salaried,62200.0,746,Jointly Owned,34,Other,Approved
53daaf64-208c-4fab-8621-c6e63c91724e,CUST116589,2024-01-07,Education Loan,249000.0,12,10.48,Business Expansion,Salaried,95400.0,711,Rented,26,Male,Approved
7132c8a5-e759-4945-bd0e-68b888bda233,CUST119602,2024-11-17,Car Loan,434000.0,60,8.7,Vehicle Purchase,Unemployed,46000.0,720,Jointly Owned,27,Male,Approved
920e4a17-02b1-4093-821e-49fde3430028,CUST104502,2023-05-27,Personal Loan,839000.0,360,7.0,Wedding,Self-Employed,10400.0,693,Rented,61,Female,Approved
bd01cfd4-231d-4554-98de-a3c1135eb3b2,CUST115599,2023-06-25,Education Loan,100000.0,60,7.0,Education,Salaried,12300.0,757,Owned,59,Other,Approved
258dddd7-9c8f-4988-bec2-35e8beadfd62,CUST100783,2023-05-17,Car Loan,1119000.0,24,10.87,Wedding,Unemployed,65300.0,715,Rented,21,Female,Approved
cf80aea1-689e-438d-b60e-6a1d3ebacbf6,CUST119048,2022-10-23,Business Loan,100000.0,60,7.33,Vehicle Purchase,Business Owner,93100.0,696,Jointly Owned,22,Female,Approved
a0e35bd3-08d3-4a07-b65a-efff575a1823,CUST112106,2025-02-15,Education Loan,692000.0,36,11.58,Debt Consolidation,Business Owner,46500.0,748,Rented,62,Female,Approved
01f22f31-b396-47b6-bb5a-7215dac9d6ff,CUST111217,2022-08-22,Education Loan,116000.0,240,12.34,Home Renovation,Student,46800.0,676,Rented,56,Male,Approved
9d986023-a9b1-4c54-8e41-8be5f621e1b4,CUST117243,2022-07-01,Car Loan,570000.0,360,10.01,Home Renovation,Salaried,89800.0,725,Jointly Owned,57,Other,Approved
d8ebbd38-ffec-4261-a940-4deb6a717b9d,CUST115790,2022-08-30,Personal Loan,259000.0,120,7.39,Medical Emergency,Student,79800.0,735,Rented,61,Male,Approved
50ffe3de-543a-43fb-857f-be055517ef16,CUST100186,2024-11-08,Personal Loan,544000.0,240,11.25,Business Expansion,Salaried,61800.0,607,Rented,51,Other,Declined
90cbd568-57ce-460d-a618-39d80927e06d,CUST114483,2023-06-07,Education Loan,652000.0,240,7.6,Education,Unemployed,58800.0,793,Rented,58,Male,Approved
44c76ee4-639d-4d3c-b619-6724ea6c6154,CUST104025,2023-10-09,Education Loan,433000.0,240,11.75,Vehicle Purchase,Business Owner,42000.0,723,Owned,41,Other,Approved
2e60fa25-d4c7-44f0-919b-29757a8781fa,CUST102236,2022-12-19,Business Loan,1139000.0,36,12.55,Business Expansion,Student,50400.0,713,Owned,37,Other,Approved
68ff0e45-2962-4641-a5b7-700541c2e123,CUST114438,2023-03-01,Home Loan,712000.0,240,8.42,Medical Emergency,Retired,42900.0,681,Rented,33,Male,Approved
26382722-c29e-4da6-9ecf-cb37e45050e4,CUST108990,2024-02-19,Home Loan,1161000.0,360,12.11,Wedding,Business Owner,90000.0,616,Rented,38,Other,Declined
228f7d04-9c90-4a0c-9bf9-5fc40ac99408,CUST102135,2023-11-04,Personal Loan,1288000.0,24,7.21,Home Renovation,Salaried,35700.0,684,Owned,42,Male,Approved
4805e8a4-4c8b-4d0a-a78f-d7b6cd9adc13,CUST104253,2023-10-05,Home Loan,943000.0,12,8.63,Medical Emergency,Business Owner,22700.0,622,Owned,43,Male,Declined
8d931f1e-66b4-4073-ae43-67a89b5a1c38,CUST105259,2023-05-06,Car Loan,600000.0,24,9.44,Debt Consolidation,Unemployed,100600.0,712,Rented,44,Female,Approved
6fb75102-3cad-4608-b6a1-232976403261,CUST118668,2024-10-07,Car Loan,487000.0,240,10.96,Medical Emergency,Retired,82100.0,673,Jointly Owned,62,Male,Approved
4f7b4791-49ed-4f88-9885-daba6c3c3608,CUST117583,2024-06-26,Home Loan,422000.0,36,7.65,Vehicle Purchase,Unemployed,55400.0,671,Jointly Owned,45,Other,Approved
b936a85b-b24d-4e18-bf51-a67db098bd96,CUST109962,2022-11-06,Business Loan,965000.0,60,11.69,Vehicle Purchase,Retired,67200.0,749,Owned,26,Male,Approved
9703fd93-f9b2-490a-a50f-228ef4efdd69,CUST107603,2023-06-25,Home Loan,364000.0,240,7.48,Vehicle Purchase,Business Owner,28800.0,690,Owned,55,Other,Approved
16429112-c406-441b-bb43-30a41edb82cb,CUST107904,2024-02-25,Education Loan,969000.0,24,12.1,Medical Emergency,Retired,77800.0,685,Jointly Owned,56,Other,Approved
27cd306b-1e45-42ad-a1f9-ae83b68da16d,CUST108013,2022-12-14,Home Loan,587000.0,36,11.38,Business Expansion,Salaried,48600.0,631,Jointly Owned,40,Male,Declined
1692e213-5f53-484f-99c7-9263f5635909,CUST102257,2023-04-29,Car Loan,100000.0,240,9.77,Business Expansion,Retired,39500.0,720,Rented,44,Other,Approved
721fbe42-dda3-41e2-bc56-5d9da1a12782,CUST107430,2023-02-21,Education Loan,100000.0,12,11.12,Education,Business Owner,51000.0,794,Jointly Owned,45,Male,Approved
afc413f6-cbcb-43cb-bda1-32a5aedaf494,CUST103209,2023-01-23,Car Loan,749000.0,24,10.14,Medical Emergency,Salaried,61300.0,661,Rented,60,Other,Approved
88312c46-dc46-48d8-8b3a-693d517a0105,CUST105049,2024-12-10,Personal Loan,117000.0,24,10.66,Education,Unemployed,45300.0,684,Jointly Owned,21,Male,Approved
f8fb7c98-2130-4799-a39d-a185949621b2,CUST108694,2025-03-10,Education Loan,1280000.0,360,11.44,Debt Consolidation,Self-Employed,49100.0,741,Rented,29,Other,Approved
feb7e0ef-ad15-4cfc-be9d-5346cc6284b3,CUST110066,2023-12-27,Car Loan,1171000.0,12,8.95,Education,Student,43100.0,610,Jointly Owned,64,Male,Declined
d18c6f28-f3e1-476c-a37c-b3452f916500,CUST113875,2023-12-01,Business Loan,1190000.0,120,9.42,Business Expansion,Retired,43900.0,728,Rented,36,Other,Approved
faa603c2-da85-4361-8790-ee65252cedf8,CUST119182,2025-05-18,Business Loan,737000.0,60,11.66,Vehicle Purchase,Unemployed,85100.0,738,Jointly Owned,27,Male,Approved
d2ea226a-576c-46b2-ba05-7dc696eb09b6,CUST107467,2024-12-19,Personal Loan,100000.0,120,11.5,Business Expansion,Self-Employed,40800.0,755,Owned,24,Female,Approved
378cddf3-fb1a-47aa-9d24-a3e9d80a77c5,CUST106005,2024-07-13,Car Loan,586000.0,120,12.68,Debt Consolidation,Student,70900.0,750,Owned,25,Male,Approved
f96aad24-6c40-4103-a96c-bcbf3f4b780c,CUST109939,2022-11-25,Car Loan,488000.0,240,8.62,Vehicle Purchase,Retired,10000.0,716,Owned,44,Other,Approved
b93d7ac9-4634-4a0f-8af4-f7e89022d22a,CUST108199,2023-05-12,Business Loan,448000.0,12,11.94,Debt Consolidation,Self-Employed,52000.0,661,Owned,32,Other,Approved
ec54c247-7175-490f-b0dc-1333653cf097,CUST101309,2024-05-21,Car Loan,1030000.0,36,11.93,Home Renovation,Salaried,61900.0,687,Owned,60,Male,Approved
d342d9e8-b79c-47a5-affa-d3102e5bc72c,CUST107231,2023-10-09,Personal Loan,301000.0,60,7.0,Wedding,Self-Employed,92200.0,710,Rented,59,Female,Approved
a8983e16-0a26-4a47-829c-a2386c893f29,CUST113997,2023-09-07,Personal Loan,515000.0,360,12.72,Education,Business Owner,40400.0,727,Jointly Owned,52,Male,Approved
18c277ef-8d51-4393-a517-29ed7ef849b9,CUST100305,2022-07-06,Business Loan,615000.0,240,13.07,Business Expansion,Business Owner,52900.0,601,Rented,39,Female,Declined
0f1468fd-07c7-4047-8cbf-e65c29bd0620,CUST102343,2022-10-20,Business Loan,288000.0,360,9.06,Debt Consolidation,Retired,36800.0,695,Jointly Owned,36,Female,Approved
d1c5a314-2a32-424a-9d84-aee6664132fd,CUST102365,2025-05-03,Business Loan,921000.0,360,8.29,Medical Emergency,Salaried,88300.0,679,Rented,61,Female,Approved
ff6875c3-b790-4574-9267-f2b910b5da66,CUST115804,2024-07-23,Home Loan,589000.0,36,14.74,Medical Emergency,Salaried,24400.0,664,Rented,31,Other,Approved
05f89524-5cc7-40e6-89b6-60b1a043108e,CUST113397,2025-05-21,Car Loan,852000.0,24,10.15,Wedding,Unemployed,31900.0,718,Owned,27,Male,Approved
4884404b-aac3-4258-bf47-4055d748f3cf,CUST118577,2023-10-14,Home Loan,100000.0,360,7.0,Education,Student,14300.0,696,Rented,54,Male,Approved
75312c83-0589-4c4c-8c23-529c18f312a0,CUST118998,2024-06-19,Personal Loan,623000.0,360,10.0,Home Renovation,Unemployed,57000.0,749,Jointly Owned,45,Female,Approved
e49cfcad-c21d-4cae-badf-23dc4134dcb4,CUST104622,2025-01-18,Business Loan,152000.0,360,9.41,Home Renovation,Unemployed,27800.0,698,Jointly Owned,62,Male,Approved
a0f78974-9658-4a4a-8768-2a9275a0e23f,CUST115848,2024-02-16,Business Loan,819000.0,24,9.41,Education,Student,77500.0,643,Jointly Owned,37,Female,Declined
b6d41b7d-b327-4256-b6ac-7b5f8f5bb83a,CUST115142,2023-11-08,Car Loan,410000.0,360,13.82,Medical Emergency,Business Owner,10000.0,743,Jointly Owned,63,Male,Approved
958e7a7d-6d92-47c9-8c79-d3385a49812a,CUST109525,2023-12-27,Personal Loan,519000.0,360,9.91,Debt Consolidation,Salaried,29500.0,747,Jointly Owned,61,Other,Approved
2b7a66d6-cfc1-4e42-8328-a3e62bdf636b,CUST111335,2024-10-24,Car Loan,280000.0,36,9.71,Wedding,Business Owner,25600.0,675,Rented,32,Male,Approved
89aea8f0-60ae-4e28-bb12-f469d1fd5952,CUST115494,2025-04-28,Home Loan,441000.0,360,9.57,Business Expansion,Retired,23200.0,716,Jointly Owned,60,Other,Approved
b6b88d66-3bb4-47d9-b7ef-acc618a8655d,CUST106486,2024-10-10,Education Loan,411000.0,24,9.04,Medical Emergency,Unemployed,44300.0,698,Owned,61,Other,Approved
bafe857f-b475-4eea-903e-15abf5de3231,CUST100886,2025-02-13,Car Loan,327000.0,60,15.47,Vehicle Purchase,Unemployed,64600.0,725,Owned,61,Female,Approved
047cde6a-e2ca-4a16-9eba-a2e0afd05bb1,CUST115041,2022-09-03,Education Loan,155000.0,12,8.44,Debt Consolidation,Salaried,17200.0,699,Owned,46,Other,Approved
e33d4134-e8c6-4679-b27f-cc8713e3a513,CUST112854,2023-02-12,Car Loan,493000.0,24,13.58,Home Renovation,Retired,20800.0,687,Rented,51,Male,Approved
97fc8aeb-2b8a-4513-a9f2-9599441f835e,CUST105849,2023-09-17,Car Loan,134000.0,12,13.47,Wedding,Self-Employed,35900.0,745,Rented,38,Male,Approved
f4efb576-8dec-45ef-b886-2fc79e66e9f2,CUST106095,2023-07-27,Education Loan,406000.0,240,12.64,Medical Emergency,Salaried,68500.0,609,Jointly Owned,34,Male,Declined
de0c4bd5-ad0b-4b7e-a43e-969c34c68ad2,CUST110791,2023-02-14,Personal Loan,100000.0,360,9.99,Medical Emergency,Salaried,37600.0,702,Jointly Owned,51,Female,Approved
e6ed0bc0-6cb6-4d50-8744-26c1cb89166f,CUST101160,2023-08-25,Personal Loan,864000.0,120,7.96,Vehicle Purchase,Salaried,10000.0,639,Owned,58,Other,Declined
3ef18e4e-0c8b-4e5d-b4c9-9320e41aa1ca,CUST104671,2025-03-28,Business Loan,884000.0,240,10.7,Education,Retired,10000.0,721,Jointly Owned,34,Male,Approved
17768343-ea3c-4dcc-8d26-80ce44c40151,CUST112411,2022-11-29,Education Loan,611000.0,240,9.39,Wedding,Self-Employed,32000.0,713,Owned,49,Other,Approved
34e8537a-451c-434d-a339-9ef9c8aabe7a,CUST104761,2024-07-22,Personal Loan,613000.0,36,13.76,Medical Emergency,Self-Employed,66700.0,646,Rented,58,Other,Declined
f42e2d5d-a46e-45d4-98cf-02564c4e2c6a,CUST116675,2024-12-19,Education Loan,597000.0,24,12.32,Debt Consolidation,Self-Employed,41900.0,708,Owned,56,Female,Approved
290501aa-bdb1-4b53-9a7c-7cd78ef12c8b,CUST101421,2023-05-15,Education Loan,100000.0,24,9.43,Vehicle Purchase,Unemployed,76800.0,713,Rented,65,Female,Approved
f104c8d1-055e-44c9-b182-89e3c8c5a7a4,CUST113391,2024-03-10,Car Loan,225000.0,240,10.64,Vehicle Purchase,Business Owner,54200.0,709,Owned,38,Other,Approved
6ce74608-54b5-4b3b-93b3-31ec8cf784ff,CUST105368,2023-10-05,Home Loan,571000.0,24,10.65,Home Renovation,Unemployed,37800.0,719,Owned,42,Other,Approved
c75f79c5-3327-4ae1-91a6-83274478219e,CUST118689,2022-10-18,Personal Loan,100000.0,240,11.05,Wedding,Business Owner,45900.0,704,Jointly Owned,29,Female,Approved
ddd3ad3e-abfc-4b20-a4ed-df26e7b2a5ca,CUST114557,2023-09-23,Home Loan,432000.0,60,11.53,Debt Consolidation,Student,82900.0,686,Jointly Owned,28,Male,Approved
dcde975e-9860-4d76-a8d1-0d0dc4efd56a,CUST117815,2024-06-16,Personal Loan,930000.0,60,10.53,Wedding,Business Owner,58200.0,665,Owned,61,Male,Approved
